Id,Predicted
0,0.140235524284215
1,0.048416529494278
2,0.137755953259746
3,0.129546548687432
4,0.029042148895588
5,0.160829385601084
6,0.208245339990894
7,0.626717790177738
8,0.028253885221792
9,0.078214974759051
10,0.902279865225921
11,0.032565006358419
12,0.119936503853999
13,0.068281248245168
14,0.0557819517997
15,0.394156445408256
16,0.056798436732787
17,0.038316813955696
18,0.209459739572036
19,0.719741870097951
20,0.193641631970977
21,0.330034440035242
22,0.176463418251348
23,0.072145430252849
24,0.155056461130298
25,0.047518639821364
26,0.039071118283167
27,0.05174884378726
28,0.085135614881567
29,0.441476955062537
30,0.031474478919813
31,0.06893640965229
32,0.072336456558447
33,0.052670849363662
34,0.068778426061343
35,0.174177040834888
36,0.045273892210963
37,0.071718827007927
38,0.083353311066054
39,0.034580488940995
40,0.034414124383781
41,0.45950267024916
42,0.069468954333962
43,0.03602917560507
44,0.039254874228019
45,0.07497257689445
46,0.187327536391823
47,0.736866610845661
48,0.047798644287887
49,0.042577101109283
50,0.036650331524269
51,0.117017930377931
52,0.033128185630337
53,0.154527975703482
54,0.053524679433504
55,0.057487707563636
56,0.179902162530481
57,0.082794351983944
58,0.037018349754279
59,0.06402224066928
60,0.053095418799221
61,0.06261914714532
62,0.971689397227786
63,0.071181236722894
64,0.03108407042982
65,0.167996975493703
66,0.073902809287145
67,0.132302201495949
68,0.30501156762462
69,0.279026620352691
70,0.048764192627781
71,0.040158155412721
72,0.21718221867937
73,0.058160744689247
74,0.1921961316483
75,0.353024795910136
76,0.132183729502886
77,0.924799839549281
78,0.056185977550771
79,0.209301655233457
80,0.2945296601919
81,0.037207002004691
82,0.117261455567075
83,0.031309952146132
84,0.332447367994505
85,0.046004344391281
86,0.263902585520371
87,0.071810955771815
88,0.918539514083417
89,0.056581168465256
90,0.119094240101896
91,0.205647115426312
92,0.086841128850847
93,0.034141536125505
94,0.039157455874002
95,0.042682352753717
96,0.147792365913589
97,0.101250676059786
98,0.080845095066098
99,0.162913392737349
100,0.093977359962501
101,0.043022741153395
102,0.037047425278353
103,0.396161664445689
104,0.032120767433448
105,0.122460331490344
106,0.148061899705716
107,0.039030496403758
108,0.680654096420195
109,0.045890308228447
110,0.900515996962769
111,0.074354946962518
112,0.079587582424573
